Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4816264-pardevejs-a-vitrinas-zona
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4816254-pardevejs-a-vitrinas-zona
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4816118-vecakais-kasieris-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4816092-maiznieks-ce
Konditors/-e,https://darbs.rimi.lv/jobs/4816078-konditors-e
Pavārs/-e,https://darbs.rimi.lv/jobs/4816061-pavars-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4816049-maiznieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4816028-pardevejs-kasieris-e
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/4815995-nodalu-parzinis-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4815978-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4815969-pardevejs-a-vitrinas-zona
Konditors/-e,https://darbs.rimi.lv/jobs/4815960-konditors-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4814946-pardevejs-kasieris-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4814930-maiznieks-ce
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4814921-zales-darbinieks-ce
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/4814218-nodalu-parzinis-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4814217-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813898-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813897-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4813896-zales-darbinieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813894-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4813893-pardevejs-a-vitrinas-zona
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4813892-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813890-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813885-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4813882-zales-darbinieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4813865-pardevejs-a-vitrinas-zona
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4813864-vecakais-kasieris-e
