Pusdienu gatavotājs/-a,https://vakances.maxima.lv/jobs/4472916-pusdienu-gatavotajs-a
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4466233-zales-darbinieks-ce
Krāvējs konditorijas cehā,https://vakances.maxima.lv/jobs/4439861-kravejs-konditorijas-ceha
Pavārs/-e kulinārijas cehā,https://vakances.maxima.lv/jobs/4434441-pavars-e-kulinarijas-ceha
Veikala nodaļas vadītājs/-s,https://vakances.maxima.lv/jobs/4434368-veikala-nodalas-vaditajs-s
Pārdevējs/-a - kasieris/-e,https://vakances.maxima.lv/jobs/4434314-pardevejs-a-kasieris-e
Zāles darbinieks/-ce nakts maiņā,https://vakances.maxima.lv/jobs/4434265-zales-darbinieks-ce-nakts-maina
Pārdevējs/-a aiz sveramās vitrīnas,https://vakances.maxima.lv/jobs/4434206-pardevejs-a-aiz-sveramas-vitrinas
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4434189-zales-darbinieks-ce
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4434111-zales-darbinieks-ce
Pusdienu gatavotājs/-a uz pusslodzi,https://vakances.maxima.lv/jobs/4434104-pusdienu-gatavotajs-a-uz-pusslodzi
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4434088-mainas-vaditajs-a
Noliktavas strādnieks/-ce,https://vakances.maxima.lv/jobs/4434068-noliktavas-stradnieks-ce
Pārdevējs/-a aiz sveramās vitrīnas,https://vakances.maxima.lv/jobs/4434033-pardevejs-a-aiz-sveramas-vitrinas
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4433863-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4433837-klientu-konsultants-e-kasieris-e
Pusdienu gatavotājs/-a,https://vakances.maxima.lv/jobs/4433655-pusdienu-gatavotajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4433596-klientu-konsultants-e-kasieris-e
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4433567-zales-darbinieks-ce
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4433378-mainas-vaditajs-a
Pavārs/-e kulinārijas cehā,https://vakances.maxima.lv/jobs/4433220-pavars-e-kulinarijas-ceha
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4433192-mainas-vaditajs-a
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4433082-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4433043-klientu-konsultants-e-kasieris-e
Pārdevējs/-a aiz sveramās vitrīnas,https://vakances.maxima.lv/jobs/4432969-pardevejs-a-aiz-sveramas-vitrinas
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4432965-zales-darbinieks-ce
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4432956-klientu-konsultants-e-kasieris-e
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4432901-klientu-konsultants-e-kasieris-e
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4432884-mainas-vaditajs-a
Pārdevējs/-a aiz sveramās vitrīnas,https://vakances.maxima.lv/jobs/4432782-pardevejs-a-aiz-sveramas-vitrinas
Klientu konsultants/-e - kasieris/-e,https://vakances.maxima.lv/jobs/4432669-klientu-konsultants-e-kasieris-e
Zāles darbinieks/-ce,https://vakances.maxima.lv/jobs/4432656-zales-darbinieks-ce
Maiņas vadītājs/-a,https://vakances.maxima.lv/jobs/4432648-mainas-vaditajs-a
